-58.0, 105.0
105.0, -58.0
-58.0, 64.5
64.5, -58.0
-54.0, 31.5
31.5, -54.0
-60.0, 136.5
136.5, -60.0
-58.0, 22.5
22.5, -58.0
-59.0, 105.0
105.0, -59.0
-58.0, -48.0
-48.0, -58.0
-54.0, 109.5
109.5, -54.0
-55.0, 169.5
169.5, -55.0
-54.0, 106.5
106.5, -54.0
-60.0, 52.5
52.5, -60.0
-59.0, 75.0
75.0, -59.0
-60.0, 130.5
130.5, -60.0
-60.0, 37.5
37.5, -60.0
-57.0, -13.5
-13.5, -57.0
-55.0, 105.0
105.0, -55.0
-58.0, 135.0
135.0, -58.0
-54.0, -30.0
-30.0, -54.0
-60.0, 142.5
142.5, -60.0
-54.0, -60.0
-60.0, -54.0
-55.0, 120.0
120.0, -55.0
-58.0, 34.5
34.5, -58.0
-57.0, 94.5
94.5, -57.0
-60.0, 22.5
22.5, -60.0
-54.0, 76.5
76.5, -54.0
-54.0, -49.5
-49.5, -54.0
-54.0, 102.0
102.0, -54.0
-56.0, 42.0
42.0, -56.0
-58.0, 124.5
124.5, -58.0
-57.0, 130.5
130.5, -57.0
-54.0, 112.5
112.5, -54.0
-57.0, 3.0
3.0, -57.0
-57.0, 154.5
154.5, -57.0
-54.0, 108.0
108.0, -54.0
-58.0, 4.5
4.5, -58.0
-57.0, 24.0
24.0, -57.0
-54.0, 99.0
99.0, -54.0
-55.0, 52.5
52.5, -55.0
-58.0, -52.5
-52.5, -58.0
-54.0, 45.0
45.0, -54.0
-60.0, 39.0
39.0, -60.0
-59.0, -18.0
-18.0, -59.0
-56.0, -33.0
-33.0, -56.0
-55.0, 135.0
135.0, -55.0
-60.0, 70.5
70.5, -60.0
-60.0, -25.5
-25.5, -60.0
-60.0, 45.0
45.0, -60.0
-60.0, -40.5
-40.5, -60.0
-54.0, 48.0
48.0, -54.0
-57.0, -40.5
-40.5, -57.0
-54.0, 124.5
124.5, -54.0
-54.0, 70.5
70.5, -54.0
-57.0, 79.5
79.5, -57.0
-57.0, 91.5
91.5, -57.0
-55.0, 102.0
102.0, -55.0
-58.0, -40.5
-40.5, -58.0
-54.0, 46.5
46.5, -54.0
-54.0, 67.5
67.5, -54.0
-60.0, -18.0
-18.0, -60.0
-60.0, 91.5
91.5, -60.0
-57.0, 172.5
172.5, -57.0
-57.0, 145.5
145.5, -57.0
-57.0, 67.5
67.5, -57.0
-57.0, 54.0
54.0, -57.0
-60.0, 46.5
46.5, -60.0
-55.0, 49.5
49.5, -55.0
-57.0, -12.0
-12.0, -57.0
-54.0, -19.5
-19.5, -54.0
-60.0, 87.0
87.0, -60.0
-55.0, 67.5
67.5, -55.0
-58.0, 15.0
15.0, -58.0
-60.0, 84.0
84.0, -60.0
-54.0, 144.0
144.0, -54.0
-59.0, -3.0
-3.0, -59.0
-57.0, 90.0
90.0, -57.0
-58.0, -33.0
-33.0, -58.0
-57.0, 46.5
46.5, -57.0
-57.0, -3.0
-3.0, -57.0
-58.0, 139.5
139.5, -58.0
-56.0, 135.0
135.0, -56.0
-60.0, 150.0
150.0, -60.0
-57.0, 162.0
162.0, -57.0
-60.0, 24.0
24.0, -60.0
-57.0, 4.5
4.5, -57.0
-54.0, 63.0
63.0, -54.0
-60.0, -27.0
-27.0, -60.0
-54.0, 114.0
114.0, -54.0
-58.0, -3.0
-3.0, -58.0
-54.0, -33.0
-33.0, -54.0
-54.0, 33.0
33.0, -54.0
-59.0, 19.5
19.5, -59.0
-55.0, 139.5
139.5, -55.0
-54.0, 69.0
69.0, -54.0
-54.0, 49.5
49.5, -54.0
-54.0, 172.5
172.5, -54.0
-57.0, 144.0
144.0, -57.0
-60.0, 93.0
93.0, -60.0
-60.0, 75.0
75.0, -60.0
-57.0, 12.0
12.0, -57.0
-54.0, 129.0
129.0, -54.0
-58.0, 37.5
37.5, -58.0
-56.0, 169.5
169.5, -56.0
-55.0, 79.5
79.5, -55.0
-54.0, 72.0
72.0, -54.0
-55.0, 60.0
60.0, -55.0
-56.0, 19.5
19.5, -56.0
-57.0, 157.5
157.5, -57.0
-57.0, 124.5
124.5, -57.0
-58.0, -22.5
-22.5, -58.0
-59.0, 79.5
79.5, -59.0
-56.0, 7.5
7.5, -56.0
-54.0, 150.0
150.0, -54.0
-57.0, 132.0
132.0, -57.0
-54.0, 0.0
0.0, -54.0
-54.0, 94.5
94.5, -54.0
-60.0, 117.0
117.0, -60.0
-55.0, 172.5
172.5, -55.0
-57.0, 72.0
72.0, -57.0
-60.0, 106.5
106.5, -60.0
-56.0, 120.0
120.0, -56.0
-59.0, -52.5
-52.5, -59.0
-60.0, 78.0
78.0, -60.0
-58.0, 94.5
94.5, -58.0
-56.0, 147.0
147.0, -56.0
-54.0, 91.5
91.5, -54.0
-60.0, 127.5
127.5, -60.0
-59.0, 124.5
124.5, -59.0
-54.0, 24.0
24.0, -54.0
-55.0, 15.0
15.0, -55.0
-56.0, 177.0
177.0, -56.0
-57.0, 129.0
129.0, -57.0
-59.0, 34.5
34.5, -59.0
-54.0, 145.5
145.5, -54.0
-55.0, -33.0
-33.0, -55.0
-56.0, 15.0
15.0, -56.0
-56.0, 22.5
22.5, -56.0
-55.0, 109.5
109.5, -55.0
-57.0, -60.0
-60.0, -57.0
-58.0, 147.0
147.0, -58.0
-57.0, 99.0
99.0, -57.0
-58.0, 90.0
90.0, -58.0
-54.0, -42.0
-42.0, -54.0
-55.0, -40.5
-40.5, -55.0
-57.0, 7.5
7.5, -57.0
-56.0, 162.0
162.0, -56.0
-60.0, 15.0
15.0, -60.0
-57.0, 150.0
150.0, -57.0
-56.0, 79.5
79.5, -56.0
-60.0, 175.5
175.5, -60.0
-54.0, -18.0
-18.0, -54.0
-54.0, 84.0
84.0, -54.0
-57.0, -33.0
-33.0, -57.0
-59.0, 87.0
87.0, -59.0
-55.0, -30.0
-30.0, -55.0
-57.0, 123.0
123.0, -57.0
-55.0, 177.0
177.0, -55.0
-54.0, 30.0
30.0, -54.0
-56.0, 49.5
49.5, -56.0
-60.0, 18.0
18.0, -60.0
-59.0, 82.5
82.5, -59.0
-54.0, 82.5
82.5, -54.0
-57.0, 1.5
1.5, -57.0
-54.0, 160.5
160.5, -54.0
-54.0, 75.0
75.0, -54.0
-60.0, 129.0
129.0, -60.0
-59.0, 147.0
147.0, -59.0
-54.0, 97.5
97.5, -54.0
-58.0, 102.0
102.0, -58.0
-55.0, 19.5
19.5, -55.0
-56.0, -40.5
-40.5, -56.0
-54.0, 162.0
162.0, -54.0
-58.0, 109.5
109.5, -58.0
-59.0, 57.0
57.0, -59.0
-56.0, -48.0
-48.0, -56.0
-56.0, 30.0
30.0, -56.0
-59.0, 60.0
60.0, -59.0
-54.0, 64.5
64.5, -54.0
-57.0, 69.0
69.0, -57.0
-58.0, 169.5
169.5, -58.0
-60.0, -28.5
-28.5, -60.0
-57.0, -22.5
-22.5, -57.0
-59.0, 135.0
135.0, -59.0
-57.0, -10.5
-10.5, -57.0
-55.0, 154.5
154.5, -55.0
-54.0, 151.5
151.5, -54.0
-60.0, 174.0
174.0, -60.0
-60.0, -49.5
-49.5, -60.0
-57.0, -55.5
-55.5, -57.0
-60.0, 34.5
34.5, -60.0
-56.0, 154.5
154.5, -56.0
-56.0, 94.5
94.5, -56.0
-55.0, 127.5
127.5, -55.0
-57.0, 82.5
82.5, -57.0
-58.0, 75.0
75.0, -58.0
-56.0, -15.0
-15.0, -56.0
-54.0, 136.5
136.5, -54.0
-59.0, 49.5
49.5, -59.0
-55.0, 124.5
124.5, -55.0
-59.0, 15.0
15.0, -59.0
-60.0, 160.5
160.5, -60.0
-55.0, 142.5
142.5, -55.0
-55.0, -52.5
-52.5, -55.0
-54.0, 12.0
12.0, -54.0
-60.0, 169.5
169.5, -60.0
-54.0, 127.5
127.5, -54.0
-56.0, 4.5
4.5, -56.0
-55.0, -18.0
-18.0, -55.0
-59.0, 4.5
4.5, -59.0
-58.0, 154.5
154.5, -58.0
-54.0, 135.0
135.0, -54.0
-54.0, 175.5
175.5, -54.0
-60.0, 40.5
40.5, -60.0
-56.0, 172.5
172.5, -56.0
-57.0, 151.5
151.5, -57.0
-57.0, 16.5
16.5, -57.0
-57.0, 174.0
174.0, -57.0
-56.0, -60.0
-60.0, -56.0
-60.0, 60.0
60.0, -60.0
-57.0, 15.0
15.0, -57.0
-60.0, 57.0
57.0, -60.0
-60.0, 162.0
162.0, -60.0
-54.0, 16.5
16.5, -54.0
-57.0, 25.5
25.5, -57.0
-57.0, -28.5
-28.5, -57.0
-57.0, -15.0
-15.0, -57.0
-55.0, 64.5
64.5, -55.0
-57.0, 147.0
147.0, -57.0
-60.0, -51.0
-51.0, -60.0
-57.0, 22.5
22.5, -57.0
-56.0, -22.5
-22.5, -56.0
-54.0, 9.0
9.0, -54.0
-55.0, 37.5
37.5, -55.0
-58.0, 67.5
67.5, -58.0
-60.0, -55.5
-55.5, -60.0
-58.0, 87.0
87.0, -58.0
-59.0, 177.0
177.0, -59.0
-55.0, -3.0
-3.0, -55.0
-58.0, 79.5
79.5, -58.0
-54.0, 174.0
174.0, -54.0
-54.0, -10.5
-10.5, -54.0
-54.0, -40.5
-40.5, -54.0
-55.0, -15.0
-15.0, -55.0
-59.0, 109.5
109.5, -59.0
-55.0, 75.0
75.0, -55.0
-60.0, 145.5
145.5, -60.0
-58.0, 27.0
27.0, -58.0
-55.0, 162.0
162.0, -55.0
-60.0, 102.0
102.0, -60.0
-55.0, 94.5
94.5, -55.0
-56.0, 67.5
67.5, -56.0
-55.0, 147.0
147.0, -55.0
-59.0, 102.0
102.0, -59.0
-56.0, 37.5
37.5, -56.0
-60.0, 9.0
9.0, -60.0
-58.0, -30.0
-30.0, -58.0
-58.0, 57.0
57.0, -58.0
-57.0, -27.0
-27.0, -57.0
-60.0, 114.0
114.0, -60.0
-57.0, 31.5
31.5, -57.0
-60.0, 105.0
105.0, -60.0
-60.0, 144.0
144.0, -60.0
-57.0, 42.0
42.0, -57.0
-54.0, 39.0
39.0, -54.0
-55.0, -60.0
-60.0, -55.0
-54.0, 7.5
7.5, -54.0
-56.0, 109.5
109.5, -56.0
-60.0, 61.5
61.5, -60.0
